EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1170546,ST. CHARLES PAR.,BOUTTE,06/20/2023,1500,Tornado, ,EF1,0,0,0,0,LA,CST-6, ,182407,C,89,LIX,0,0,NWS Storm Survey, ,3.65,400,11,SSE,8,SSE,BOUTTE,06/20/2023,1507,29.76,-90.28,29.79,-90.33,"A thunderstorm developed a vigorous mesovortex along a boundary over Lake Salvador just before 2100 UTC. This mesovortex intensified and tracked northwest into the Salvador Wildlife Management Area where a large tornado damage path was visible on high resolution satellite imagery. Widespread tree damage including swaths of uproots and snaps of softwood trees as well as ground scouring and rowing marks from the parent mesovortex were observed indicative of a significant tornado. KLIX radar imagery supports this approximate 4 mile track inland with a 40 knot rotational velocity and weak tornado debris signature evident to at least 4000 feet where the most severe damage was located midway along the path. Thereafter, the tornado path gradually narrowed and weakened and its estimated the tornado dissipated around 21:07 UTC. A ground survey was later performed to assess the highest end damage from this tornado which confirmed the existence of several snapped bald cypress trees.","A northwest upper level flow regime was in place. This setup commonly supports summertime severe thunderstorms. This event was one of those days where very steep lapse rates and high shear values supported several severe thunderstorms with damaging wind and large hail.",1
1098616,CHEYENNE CO.,LORENZO,06/21/2023,1233,Tornado, ,EFU,0,0,0,0,NE,MST-7, ,180360,C,33,CYS,0,0,Emergency Manager, ,0.59,50,2,ENE,2,ENE,LORENZO,06/21/2023,1233,41.0583,-103.0234,41.0583,-103.0234,"A local Emergency Manager observed a brief tornado near the intersection of CR 107 and Road 10 near the town of Lorenzo.","An intense supercell thunderstorm initially developed near Sidney in Cheyenne County early in the afternoon on 6/21, producing up to baseball sized hail in and around Sidney, as well as a brief tornado near the community of Lorenzo between 1:00 PM and 2:00 PM MDT. This initial activity generally drifted to the west-southwest, and eventually to the northwest due to weak steering winds aloft. Numerous additional thunderstorms developed through the afternoon and evening, with multiple clusters of strong to marginally severe storms with occasional reports of up to quarter sized hail and 60 MPH wind gusts across the western Nebraska Panhandle.",2
1136729,HART CO.,GOLDMINE,08/03/2023,1503,Tornado, ,EF0,0,0,0,0,GA,EST-5, ,185362,C,147,GSP,0,0,NWS Storm Survey, ,4.37,25,3,W,1,E,VANNA,08/03/2023,1515,34.277,-83.108,34.227,-83.061,"NWS storm survey determined a tornado that touched down in Franklin County crossed into Hart County on the south side of Royston, and continued moving southeast through the western part of the county, essentially paralleling Highway 17. The tornado crossed into Elbert County just west of the highway. Damage remained limited to uprooted trees and large snapped limbs in Hart County.","A line of thunderstorms moved into northeast Georgia during the late afternoon. An embedded cell within this line produced a weak tornado that tracked across parts of three counties. Some isolated gusty winds were also reported.",263
1136730,ELBERT CO.,BOWMAN,08/03/2023,1515,Tornado, ,EF0,0,0,0,0,GA,EST-5, ,185362,C,105,GSP,0,0,NWS Storm Survey, ,0.5,25,2,NW,2,NW,BOWMAN,08/03/2023,1516,34.226,-83.06,34.22,-83.055,"NWS storm survey found a tornado that began in Franklin County and crossed through western Hart County, moved into Elbert County just west of Highway 17 before lifting. Damage was limited to uprooted trees and snapped tree limbs.","A line of thunderstorms moved into northeast Georgia during the late afternoon. An embedded cell within this line produced a weak tornado that tracked across parts of three counties. Some isolated gusty winds were also reported.",264
1136732,PICKENS CO.,SIX MILE,08/03/2023,1516,Tornado, ,EF0,0,0,1000,0,SC,EST-5, ,185363,C,77,GSP,0,0,NWS Storm Survey, ,0.66,50,3,E,3,W,PICKENS CO ARPT,08/03/2023,1517,34.822,-82.76,34.819,-82.749,"NWS storm survey found the path of a brief, weak tornado that produced mainly tree damage and minor damage to outbuildings. The tornado touched down in a wooded area between Stewart Gin Rd and Riggins Bridge Rd and traveled east/southeast before lifting along Hayfield Ln.","An area of rain showers with scattered embedded thunderstorm moved across the South Carolina foothills during the late afternoon. The storms produced a couple of short tack, weak tornadoes in Pickens County.",265
1136733,PICKENS CO.,PICKENS,08/03/2023,1614,Tornado, ,EF0,0,0,2000,0,SC,EST-5, ,185363,C,77,GSP,0,0,NWS Storm Survey, ,1.37,50,2,W,1,W,PICKENS,08/03/2023,1618,34.882,-82.734,34.88,-82.71,"NWS storm survey found the path of an EF0 tornado that touched down near the intersection of Shady Grove Rd and Morgan Jane Lane, moving just south of due east across Thomas Rd, Sidney Dr, Highway 183 (near the intersection of Singleton Rd before lifting in downtown Pickens. Damage was limited to multiple uprooted trees, snapped large limbs, and minor damage to outbuildings.","An area of rain showers with scattered embedded thunderstorm moved across the South Carolina foothills during the late afternoon. The storms produced a couple of short tack, weak tornadoes in Pickens County.",266
1106031,RAY CO.,MILLVILLE,08/04/2023,1657,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,181622,C,177,EAX,0,0,Storm Chaser, ,4.55,20,1,WNW,2,WSW,RUSSELLVILLE,08/04/2023,1711,39.4059,-93.9435,39.41,-93.8585,"A weak tornado began just west of the intersection of Highway B and Highway K in rural Ray County, MO where a structure sustained minor roof damage and a toppled chimney. The tornado continued to the east, crossing Highway K just north of the small community of Millville. The tornado then damaged a house and several outbuildings at the intersection of Highway E and E 176th Street. It was around this time that the tornado began displaying a tornado debris signature on EAX radar. The tornado then continued east approximately down E 176th street, doing minor damage to a house, trees, outbuildings, and tossing hay bales a short distance just past the intersection of E 176th St and Wickstrom Road. After this point, no more damage was noted.","On the afternoon and evening of August 4th, severe storms developed over western Missouri and moved eastward into central Missouri. A supercell produced a 4.5 mile long EF0 tornado in rural Ray County near the community of Millville, with another supercell producing a 1.5 mile long EF0 near Malta Bend in Saline County. A few other wind damage and 60 mph wind gusts reports were received with these storms.",267
1106033,SALINE CO.,MALTA BEND,08/04/2023,1817,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,181622,C,195,EAX,0,0,Storm Chaser, ,1.54,20,1,ESE,2,ESE,MALTA BEND,08/04/2023,1820,39.1972,-93.3529,39.1907,-93.3254,"Live stream from a storm chaser showed a brief tornado that began just ENE of Malta Bend near Highway 65 and continued to the east about 1.5 miles before ending.","On the afternoon and evening of August 4th, severe storms developed over western Missouri and moved eastward into central Missouri. A supercell produced a 4.5 mile long EF0 tornado in rural Ray County near the community of Millville, with another supercell producing a 1.5 mile long EF0 near Malta Bend in Saline County. A few other wind damage and 60 mph wind gusts reports were received with these storms.",268
1146024,KNOX CO.,BARING,08/04/2023,2213,Tornado, ,EF2,0,2,0,0,MO,CST-6, ,186750,C,103,LSX,0,0,NWS Storm Survey, ,1.64,450,1,SSE,1,WNW,BARING,08/04/2023,2215,40.2408,-92.1957,40.2573,-92.217,"The tornado began on the southeast side of town just southeast of the Highway K and Dairy Avenue intersection. The tornado quickly strengthened as it moved northwest producing EF2 damage southwest of the intersection. A farm outbuilding was completely destroyed, several grain bins were thrown 1/4 to 1/2 mile downwind, and a home was heavily damaged with the roof and several walls removed. The tornado then crossed Highway K and the railroad tracks and moved through the center of the town of Baring. In Baring, 6-7 businesses and 62 homes were damaged. Notable was the post office which was heavily damaged with the removal of the roof and several walls. The tornado then exited town tracking to the northwest producing damage to a farm outbuilding on the east side of Highway 15 and damage to trees on the west side of the highway. The tornado dissipated shortly thereafter. Overall the tornado was rated EF2 with a path length of 1.64 miles. The max path width was 450 yards. Two people sustained minor injuries and no deaths were reported.","An MCV moved through northern sections of Missouri during the evening of August 4th into the early morning hours of August 5th. Widespread showers and storms developed. Some of the storms became severe. There were some damaging winds reported as well as two tornadoes. One tornado moved through Baring, MO with most of the town sustaining some kind of damage. Also, two people sustained minor injuries. Another tornado developed in Adams County in Illinois near Marcelline.",269
1146025,ADAMS CO.,MARCELLINE,08/05/2023,124,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,186751,C,1,LSX,0,0,NWS Storm Survey, ,2.87,200,1,SSW,2,E,MARCELLINE,08/05/2023,131,40.1099,-91.3759,40.1241,-91.326,"The tornado developed about three quarters of a mile south southwest of Marcelline, IL around 2:24 AM on August 5th, 2023. It tracked to the east-northeast, crossing Illinois Route 96 just north of 2400th Avenue, snapping tree limbs and displacing power poles. Further northeast, it then crossed N 2450th Avenue where it caused damage to a few homes and trees in the area. After crossing E 900th Street north of the intersection with N 2450th Avenue, it crossed E 953rd Lane and caused additional damage to a home, an outbuilding, and trees. The tornado lifted after this damage, around 2:31 AM. Overall, the tornado was rated EF1 with a path length of 2.87 miles. The max path width was 200 yards. No deaths or injuries were reported.","An MCV moved through northern sections of Missouri during the evening of August 4th into the early morning hours of August 5th. Widespread showers and storms developed. Some of the storms became severe. There were some damaging winds reported as well as two tornadoes. One tornado moved through Baring, MO with most of the town sustaining some kind of damage. Also, two people sustained minor injuries. Another tornado developed in Adams County in Illinois near Marcelline.",270
1134349,EL PASO CO.,BLACK FOREST,08/05/2023,1240,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,185130,C,41,PUB,0,0,Trained Spotter, ,2.16,10,4,NNE,4,NE,BLACK FOREST,08/05/2023,1244,39.07,-104.67,39.0564,-104.6337,"Trained spotter saw the tornado on the ground around 3 to 4 miles north of his location.","The one and only time this year when there was a proper monsoonal tap over southern Colorado. In this case, there was weak northweserly flow aloft, and southeasterly flow at the surface, which resulted in a unstable and high shear environment. There was almost a tornado that touched down, however, no reports of debris or damage were reported.",271
1129839,SIOUX CO.,MAURICE,08/05/2023,1330,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,184558,C,167,FSD,0,0,Public, ,0.92,30,2,NW,2,NNW,MAURICE,08/05/2023,1333,42.993,-96.21,42.993,-96.192,"A highly visible tornado developed a quarter mile south of Iowa Highway 10 just to the east of Goldfinch Avenue. The slow-moving tornado was photographed by several members of the public as it tracked generally a bit south of due eastward.  Very soon after touching down, the tornado impacted a shelter belt where it did damage to several hardwood trees.  After a quarter mile, the tornado track shifted slightly toward the east-northeast across open farmland. The tornado crossed Grant Avenue and lifted shortly thereafter.  The average path width was 25 yards. The tornado was rated an EF-0 with a maximum wind speed of 75 mph.","An outflow boundary from earlier day convection focused a gradient of instability and storm development with additional destabilization from heating by early afternoon. Boundary interactions from sluggish storms led to training of heavy rainfall cores, as well as a couple brief tornadoes. Extensive flooding resulted in a state disaster declaration for Sioux County.",272
1135896,SIOUX CO.,SIOUX CENTER,08/05/2023,1342,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,184558,C,167,FSD,0,0,Social Media, ,0.05,10,3,SSW,3,SSW,SIOUX CENTER,08/05/2023,1342,43.047,-96.209,43.047,-96.209,"Photographic evidence showed a very brief tornado touchdown west of Grant Avenue north of 420th Street. There was no known damage to provide a rating.","An outflow boundary from earlier day convection focused a gradient of instability and storm development with additional destabilization from heating by early afternoon. Boundary interactions from sluggish storms led to training of heavy rainfall cores, as well as a couple brief tornadoes. Extensive flooding resulted in a state disaster declaration for Sioux County.",273
1117005,JACKSON CO.,GRAND TOWER,08/05/2023,1615,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,182284,C,77,PAH,0,0,Emergency Manager, ,0.5,25,3,NE,1,SE,JOHNS SPUR,08/05/2023,1616,37.6556,-89.4677,37.661,-89.4616,"A brief touchdown occurred in a field. No damage was observed. An eyewitness documented the tornado briefly touching down in a farm field east of Highway 3. The tornado was associated with a rapidly strengthening thunderstorm cell that moved east-southeast.","Scattered thunderstorms increased during the heat of the late afternoon hours. The storms were associated with another in a parade of 500 mb shortwaves moving east-southeast from the Missouri Valley.",274
1147720,JASPER CO.,WILLOW HILL,08/05/2023,1630,Tornado, ,EFU,0,0,0,0,IL,CST-6, ,186989,C,79,ILX,0,0,Broadcast Media, ,0.11,20,3,ENE,3,ENE,WILLOW HILL,08/05/2023,1631,39.02,-87.97,39.0214,-87.9689,"A tornado briefly touched down in an open field just south of Mound Church about 3 miles northeast of Willow Hill at 5:30 PM CDT.  It quickly dissipated about 1 minute later, with no damage being reported.","A cold front triggered a broken line of strong to severe thunderstorms across southeast Illinois during the late afternoon of August 5th.  One of the cells produced a brief tornado touchdown in rural Jasper County about 3 miles northeast of Willow Hill.  No damage was reported.",275
1125472,DODGE CO.,CROWELL,08/05/2023,1853,Tornado, ,EFU,0,0,0,0,NE,CST-6, ,184030,C,53,OAX,0,0,Emergency Manager, ,0.1,25,1,SSE,1,SSE,CROWELL,08/05/2023,1853,41.71,-96.71,41.71,-96.71,"Emergency manager relayed report from the public of a tornado.","Clusters of thunderstorms developed in eastern Nebraska as a mid-level low moved across the northern Plains. An EF-U tornado was reported near Snyder with no known impacts or damage. The highest measured wind gust was 62 mph in Gage County. There were a few reports of tree damage across the area.",276
